publication_status,absolute_projection_accepted,failure_reason,case,display_name,emissions_policy,matched_no_aether_case,carbon_baseline_id,carbon_baseline_method,forcing_policy,forcing_policy_name,temperature_2026_c,temperature_2050_c,temperature_2100_c,peak_temperature_c,peak_temperature_year,minimum_temperature_c,minimum_temperature_year,co2_ppm_2100,total_erf_2100_w_m2,cumulative_positive_emissions_2026_2100_gtco2,cumulative_effective_removal_2026_2100_gtco2,cumulative_proxy_net_co2_2026_2100_gtco2,max_abs_join_mismatch_ppm,fair_readiness_score_0_1,critical_fair_gap_count,missing_or_placeholder_variable_families,publication_use
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_net_zero_2050_25pct_rebound,"AETHER, net-zero 2050, 25% rebound",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,1.454761,1.247933,1.030538,1.559199,2035,1.030538,2100,350.0,1.505821,1128.19,2306.65,-1178.46,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_net_zero_2050_25pct_rebound,"AETHER, net-zero 2050, 25% rebound",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,1.194192,1.004352,0.864086,1.297723,2035,0.842898,2068,350.0,1.305821,1128.19,2306.65,-1178.46,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_net_zero_2050_25pct_rebound,"AETHER, net-zero 2050, 25% rebound",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",mitigation_with_aerosol_cleanup,Mitigation with aerosol cleanup,1.454761,1.285121,1.125693,1.569464,2036,1.12014,2071,350.0,1.705821,1128.19,2306.65,-1178.46,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_net_zero_2050_25pct_rebound,"AETHER, net-zero 2050, 25% rebound",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,1.454761,1.471057,1.429144,1.637722,2039,1.364811,2062,350.0,2.305821,1128.19,2306.65,-1178.46,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,1.454761,1.90986,2.77065,2.77065,2100,1.454761,2026,660.958037,5.110432,3165.0,0.0,3165.0,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,1.194192,1.666279,2.604198,2.604198,2100,1.194192,2026,660.958037,4.910432,3165.0,0.0,3165.0,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",mitigation_with_aerosol_cleanup,Mitigation with aerosol cleanup,1.454761,1.947047,2.865805,2.865805,2100,1.454761,2026,660.958037,5.310432,3165.0,0.0,3165.0,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_constant_emissions_no_aether,"No AETHER, constant emissions",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,1.454761,2.132984,3.169257,3.169257,2100,1.454761,2026,660.958037,5.910432,3165.0,0.0,3165.0,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_half_2046_zero_2060_no_aether,"No AETHER, half_2046_zero_2060",half_2046_zero_2060,baseline_half_2046_zero_2060_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,1.454761,1.790151,1.944474,1.944474,2100,1.454761,2026,480.760224,3.305614,801.8,0.0,801.8,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_half_2046_zero_2060_no_aether,"No AETHER, half_2046_zero_2060",half_2046_zero_2060,baseline_half_2046_zero_2060_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,1.194192,1.54657,1.778022,1.778022,2100,1.194192,2026,480.760224,3.105614,801.8,0.0,801.8,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_half_2046_zero_2060_no_aether,"No AETHER, half_2046_zero_2060",half_2046_zero_2060,baseline_half_2046_zero_2060_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",mitigation_with_aerosol_cleanup,Mitigation with aerosol cleanup,1.454761,1.827338,2.039629,2.039629,2100,1.454761,2026,480.760224,3.505614,801.8,0.0,801.8,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_half_2046_zero_2060_no_aether,"No AETHER, half_2046_zero_2060",half_2046_zero_2060,baseline_half_2046_zero_2060_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,1.454761,2.013275,2.34308,2.34308,2100,1.454761,2026,480.760224,4.105614,801.8,0.0,801.8,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_net_zero_2050_no_aether,"No AETHER, net_zero_2050",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,1.454761,1.708404,1.834822,1.834822,2100,1.454761,2026,464.017733,3.104644,527.5,0.0,527.5,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_net_zero_2050_no_aether,"No AETHER, net_zero_2050",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",co2_only_screen,CO2-only emulator screen,1.194192,1.464823,1.66837,1.66837,2100,1.194192,2026,464.017733,2.904644,527.5,0.0,527.5,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_net_zero_2050_no_aether,"No AETHER, net_zero_2050",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",mitigation_with_aerosol_cleanup,Mitigation with aerosol cleanup,1.454761,1.745592,1.929978,1.929978,2100,1.454761,2026,464.017733,3.304644,527.5,0.0,527.5,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,baseline_net_zero_2050_no_aether,"No AETHER, net_zero_2050",net_zero_2050,baseline_net_zero_2050_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",nonco2_delay_aerosol_unmasking,Delayed non-CO2 mitigation plus aerosol unmasking,1.454761,1.931528,2.233429,2.233429,2100,1.454761,2026,464.017733,3.904644,527.5,0.0,527.5,0.0,0.3412,12,9,Quarantined FAIR/ESM handoff scaffold; do not cite as a FAIR result or absolute concentration/temperature evidence.
