sample_id,scenario_family,scenario_label,common_family_shock,marginals_changed_from_reference,dependence_introduced,clean_addition_growth_rate,energy_gj_tco2,clean_deliverability_fraction,cost_usd_tco2,durability_fraction_100y,rebound_fraction_of_gross,storage_terminal_gtco2_y,aether_clean_share,execution_realization_fraction,robot_output_growth_rate,robots_per_mtco2_y_capacity,gross_overbuild_factor,residual_emissions_2046_gtco2_y,aether_robot_share,annual_budget_trillion_usd,clean_energy_available_twh_y,energy_limited_capacity_gtco2_y,robots_in_service_for_aether,robot_limited_capacity_gtco2_y,storage_capacity_gtco2_y,budget_limited_capacity_gtco2_y,program_execution_capacity_gtco2_y,gross_capacity_gtco2_y,durable_100y_credit_gtco2_y,rebound_gtco2_y,net_after_emissions_and_rebound_gtco2_y,binding_constraint,gross_100_pass,durable_100_pass,positive_climate_reversal_pass,strong_reversal_pass
independent_reference_0011,independent_reference,Independent reference,0.16574644447354692,0.0,0.0,0.07449493158621168,2.6268109047384725,0.773324816405902,91.17399681532606,0.8681621375114947,0.10108457135731634,124.55817399301131,0.544732400486924,0.9050287454464845,0.20490893240625116,98.6899278682792,1.101257276220014,13.098219673816464,0.2855581740796112,4.216589141869488,16926.88091110753,23.1980045347246,29341407.783881214,297.3090407264559,124.55817399301131,46.2477163352862,99.66694911112118,23.1980045347246,20.139629202867855,2.344960344737717,4.696449184313674,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0012,independent_reference,Independent reference,0.14187917369063752,0.0,0.0,0.06010374304435616,2.605568749042226,0.888987911605961,91.37830557796681,0.8602986927121318,0.18218356456874157,56.087004808681215,0.5287143701198552,0.8331001333342054,0.27436630110637894,220.45419526000438,1.0936397472345867,13.067231872586367,0.19722004642377428,6.502965843453415,15996.70820905829,22.10194974658739,54256845.14172471,246.11391530895577,56.087004808681215,71.16531437437173,91.11114192407209,22.10194974658739,19.014278473378365,4.026611988752485,1.9204346120395126,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0013,independent_reference,Independent reference,0.3106151063032947,0.0,0.0,0.1326441327240822,3.3273299659335818,0.9203310672556642,96.52799574589109,0.7706115150578559,0.3605837698789717,69.2816370132332,0.5398701291441474,0.8955786703704933,0.21402788434654424,59.57692473283442,1.2328278568323183,16.085471522118237,0.1608016104631007,9.97406508181874,40359.96554593857,43.66740823812818,18847456.745327216,316.35497853986885,69.2816370132332,103.32821068900425,110.40943328175926,43.66740823812818,33.650607621033856,15.745758683348326,1.8193774155672937,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0014,independent_reference,Independent reference,0.07261637986486535,0.0,0.0,0.13843095118892348,4.7403964118295985,0.7376816362507675,117.58115715705478,0.8928326708991078,0.27759262755615927,150.01251614812705,0.5325166585255364,0.9136456339739936,0.34386033172924496,181.31288397390458,1.1568655366721967,17.7090965237656,0.172273709968669,5.557926596761574,34301.6687554797,26.04972175144871,122027602.27723521,673.0222342875425,150.01251614812705,47.26885439082535,105.69651466755334,26.04972175144871,23.258042647524537,7.231210708091483,-1.682264584332545,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0015,independent_reference,Independent reference,0.14847916913248427,0.0,0.0,0.10726238068373442,2.4635580368926635,0.6529402688113533,78.25932773257415,0.9211997762602527,0.17203938446255396,152.33976275486438,0.4778560666710151,0.9348606089374478,0.2543832605904107,32.70233772791542,1.209242632927078,25.03452558287037,0.13696226520416416,9.546575987204061,18536.37607342262,27.087226225240695,28501066.77539179,871.5299503210337,152.33976275486438,121.98642978158956,113.04733041713308,27.087226225240695,24.952746738202578,4.660069726588358,-4.74184857125615,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0016,independent_reference,Independent reference,0.6521669705933559,0.0,0.0,0.0969206614167798,1.8758954043284428,0.9711014985954937,133.87601842555273,0.9100943106638556,0.28211118754682146,132.04371936939887,0.5345089579381477,0.8914886755794927,0.315960334708155,275.9035560022445,1.1541017119968218,12.947926118496532,0.3431360692817427,8.486732241181695,27209.343779653373,52.217003880245045,167033167.12283054,605.4041837774345,132.04371936939887,63.39247567256485,102.88686067120719,52.217003880245045,47.522398151323486,14.731000974792915,19.84347105803404,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0017,independent_reference,Independent reference,0.6048774521587189,0.0,0.0,0.13806577062931444,2.656439795289417,0.927060579209867,80.62668523398102,0.8595925872238847,0.10573913188591388,87.04278886114034,0.4166172248733361,0.9171564692004301,0.20395895134826933,67.58788309673537,1.1758054216988807,17.18655506617757,0.23868163475427356,6.582174947227983,33571.68190286326,45.49625218859528,24189716.58187592,357.900195620187,87.04278886114034,81.63767278942844,107.83975490320684,45.49625218859528,39.10824112778494,4.810734210484674,17.1109518511227,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0018,independent_reference,Independent reference,0.08131513437925941,0.0,0.0,0.1612368967078776,3.3322456556642472,0.8718807622889825,88.30971664375468,0.8787450453257423,0.6146957327368208,75.49400078579109,0.7280226046605545,0.9046238127106564,0.2558687290558862,150.6022000092912,1.0806213582453126,24.6219849041727,0.058053712315850936,7.652168809186088,73902.9328560167,79.84121993809782,12335379.481247727,81.90703376502276,75.49400078579109,86.65149317662605,97.75558131924427,75.49400078579109,66.33997914233161,46.405840130255974,-4.687845892097059,storage,0.0,0.0,0.0,0.0
independent_reference_0019,independent_reference,Independent reference,0.25609115346777933,0.0,0.0,0.15317021990515614,2.753332234475663,0.947329095555892,55.12180904338992,0.8442141288648943,0.12346654588545686,105.93188041120503,0.7080733254251771,0.8885113732068255,0.3021246034688463,122.85261430787591,1.17431660386339,12.407347253697068,0.22015405173212127,4.7391880121218435,70508.62428456511,92.19048985302469,88775653.08540054,722.6191610617541,105.93188041120503,85.97664144860202,104.33936582782364,85.97664144860202,72.58269546326092,10.615238946491294,49.560109263072555,budget,0.0,0.0,1.0,1.0
independent_reference_0020,independent_reference,Independent reference,0.3855304544020317,0.0,0.0,0.10889921322208879,2.3161875550300044,0.954333765685381,43.56758795493562,0.8686647259711114,0.07925598529802645,92.44327068230842,0.65656944503734,0.9528871403991834,0.12940856183116164,28.99152354051735,1.2029905782364545,27.904673182371383,0.24176179820652988,8.58373627774057,37974.83553620493,59.02346190983088,8115780.284722354,279.93631563998616,92.44327068230842,197.0211499112415,114.63142520228953,59.02346190983088,51.271599365769575,4.67796262936418,18.68896355403401,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0021,independent_reference,Independent reference,0.5897187526862627,0.0,0.0,0.07985494269472274,4.403779995606245,0.8270989398523971,185.17440776534414,0.8110152603522854,0.32556334466654335,130.65722691022822,0.6138908291732131,0.9071543253678556,0.30516644579823243,208.86968354559932,1.177628822480785,21.80836051811146,0.1140639880493331,8.007275506230355,21724.733815990345,17.75952518418183,47945704.436910935,229.54841326431026,130.65722691022822,43.241804323075236,106.82910799912986,17.75952518418183,14.403245940982195,5.7818504186519455,-13.18696499578121,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0022,independent_reference,Independent reference,0.09263194405256125,0.0,0.0,0.14298005185044427,2.7918023259757625,0.6136713170743859,96.00235511422098,0.853641909782247,0.45610992894500324,128.80106153042064,0.37122428916391237,0.9213638940979865,0.27339544770788604,254.5807110727328,1.1577180526154045,15.499842149148577,0.2344462872046305,12.289771764929089,21060.109568544747,27.156791776173662,63634035.05333401,249.95623111113864,128.80106153042064,128.01531535666032,106.66796132252666,27.156791776173662,23.182175595371703,12.386482367404817,-4.704148921181691,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0023,independent_reference,Independent reference,0.8424309910480762,0.0,0.0,0.2177975694458776,4.140028762825882,0.7826770984575095,67.05069506171604,0.7190381056592765,0.45483449667825726,81.61799777178462,0.2787266030097033,0.9413234139595783,0.258324011005162,157.23632438428075,1.259384875927048,16.145593489259586,0.2619681094170537,3.7414613736208,52507.17385664959,45.65809483770692,57614559.175975665,366.4201602370674,81.61799777178462,55.80048603787052,118.54884708967089,45.65809483770692,32.82991002011637,20.766876584796563,-4.082560053939776,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0024,independent_reference,Independent reference,0.7981916569882944,0.0,0.0,0.07416911694898204,3.1387439618127972,0.5851928971522377,66.66137267702013,0.9238294875913368,0.2867049835871625,59.08719825578001,0.43502782215764757,0.9444541145505461,0.2860440328966339,59.6609890876795,1.0702846860269923,28.184979177072947,0.13141065686913528,10.525931308364662,10190.534277998297,11.688090474128934,42493869.7812255,712.2555363400913,59.08719825578001,157.90150855974224,101.08347754586323,11.688090474128934,10.797802633635717,3.3510337875504064,-20.738210330987634,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0025,independent_reference,Independent reference,0.5867887140838277,0.0,0.0,0.12981158925592495,1.81146929757309,0.6235738950232225,83.73019895454863,0.8177640292018779,0.34996062629606767,123.15681227602322,0.356161565993401,0.9350357994834166,0.23301460860099266,320.4948146753397,1.1857306509702905,18.480932836752125,0.28841609397171286,9.78622404245522,17415.531117970873,34.6105297554266,44363394.40081016,138.4215668067833,123.15681227602322,116.87806985586514,110.87006072019977,34.6105297554266,28.30324626560914,12.112322669647778,-2.290009240790763,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0026,independent_reference,Independent reference,0.5412406291948608,0.0,0.0,0.1014115292894616,2.2948983320613383,0.7814227963503233,180.4388292877744,0.7962439022213719,0.19493696457992749,117.11118549372927,0.4537370116144347,0.7731437536373956,0.2285501472987358,55.6807213868403,1.2471665382652553,20.90336221275874,0.12963818253090964,3.468770049526557,19620.66185927495,30.77887229537709,18711264.58343985,336.0456566904701,117.11118549372927,19.22407756256476,96.42390188053561,19.22407756256476,15.307054535022882,3.7474833268954653,-9.343791004631324,budget,0.0,0.0,0.0,0.0
independent_reference_0027,independent_reference,Independent reference,0.6644439201447857,0.0,0.0,0.1753924942832143,5.258536643264987,0.8354585701329563,83.8569373795296,0.8849681792821493,0.3717280714945865,155.58135472958236,0.45230919579823725,1.0077296667986086,0.19712398396560804,40.68963233054477,1.2326558760551838,14.5320845877393,0.21664257751969068,8.896561716505612,52695.3903999422,36.07532252965465,19882352.628525674,488.6343643267686,155.58135472958236,106.09213732956292,124.21838952544374,36.07532252965465,31.925512496084774,13.41021007249373,3.983217835851743,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0028,independent_reference,Independent reference,0.27388252035539007,0.0,0.0,0.1104824786841998,1.786477078705873,0.7689455657860321,160.348494952556,0.8327693398668552,0.13972789844074646,61.749527352994924,0.6036541470796637,0.8977057258314427,0.1792919465290273,182.20849942899636,1.2062134197939114,13.489349307116129,0.16992567744038292,9.017026104704444,28680.734104978434,57.795671720970134,12014937.129950024,65.94059644639161,61.749527352994924,56.23393039873812,108.28246935237199,56.23393039873812,46.829893096275825,7.8574489156788845,25.483094873480812,budget,0.0,0.0,1.0,0.0
independent_reference_0029,independent_reference,Independent reference,0.6956784710956205,0.0,0.0,0.1471494759669631,4.720976997800579,0.704594563725816,93.97811413770766,0.932104294167731,0.3798328271993538,71.28106979808578,0.41431710913003517,0.8487961312171921,0.18832283306170186,57.5456800335336,1.2234284368841744,10.359316445661001,0.3085914162983258,8.337408435181663,28440.481162568514,21.687403313540052,24909251.22640181,432.86048947351804,71.28106979808578,88.7164901283795,103.84413240483839,21.687403313540052,20.21492175789816,8.237587715194552,1.6180175970426074,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0030,independent_reference,Independent reference,0.8524575114107648,0.0,0.0,0.10889970731228596,1.8347670445467603,0.6194495247251153,125.06329896957146,0.8045618870579608,0.19285060855683217,106.13604617239295,0.27749818651252783,0.9586862924886497,0.22417767137081163,204.29436637734048,1.1531543590521487,12.338227833616138,0.31960627895794486,5.886057785276863,10417.982739780122,20.441144272063802,43335909.873559095,212.12484045456156,106.13604617239295,47.0646291419913,110.55132771468296,20.441144272063802,16.44616560915568,3.9420871124655084,0.16585066307403507,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0031,independent_reference,Independent reference,0.21572002205042473,0.0,0.0,0.14443718005537218,3.2192537475248453,0.8526835228673433,112.83746475845341,0.8087332244843737,0.39407566369345765,65.44921271552519,0.4517215622748324,0.8715411895025544,0.1929394099831595,157.23019991660377,1.1380134910350548,12.253635530923209,0.28961727899661865,4.9927166353444585,36266.00326254447,40.555241054092306,25008076.672322985,159.05390113087358,65.44921271552519,44.24697635694106,99.18256316466461,40.555241054092306,32.79837086741712,15.981833534639586,4.562901801854325,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0032,independent_reference,Independent reference,0.4510025535223283,0.0,0.0,0.05619808767056932,2.5955776271592006,0.9241833487013912,78.03601310421692,0.8388271184016991,0.0677823735121365,114.29205128177934,0.6160273212485824,0.9527003171638394,0.18160034657180246,284.72659469520005,1.0773075384858224,14.249188857294097,0.07784338623186343,6.805961177244747,18535.12273555774,25.707742719696043,5693977.922367381,19.998054373750325,114.29205128177934,87.21564450192248,102.63512335984382,19.998054373750325,16.77491032397348,1.3555155910775596,1.1702058756018225,robot_supply,0.0,0.0,1.0,0.0
independent_reference_0033,independent_reference,Independent reference,0.8565268250061945,0.0,0.0,0.20446840057187907,2.6947444882340843,0.7525999146029261,72.38578665857813,0.8613717564435558,0.1734417418854844,143.37325247110192,0.5598319850476081,0.952865935209278,0.23044979625007353,236.18609103993003,1.0933373041705379,20.271284599427005,0.15947564219055235,10.631351296310452,85368.5534444207,114.04672826747719,23650071.896726944,100.13321187795356,143.37325247110192,146.8707019301361,104.18038728376504,100.13321187795356,86.25192059364758,17.36727868870054,48.61335730552004,robot_supply,1.0,0.0,1.0,1.0
independent_reference_0034,independent_reference,Independent reference,0.6189816726998899,0.0,0.0,0.1830078122015203,4.4076950589496855,0.8924319027215074,159.10698741823813,0.8785014835890765,0.2964280648928484,98.96943766979663,0.6280273770114824,1.025651766269502,0.13101249309302637,168.97581935993037,1.1713601832129692,15.508594362622272,0.2618426032997637,9.34502575301533,86162.04536157638,70.37314495517504,9006210.176018296,53.29881050515539,98.96943766979663,58.73422597368673,120.14076408501492,53.29881050515539,46.823084102312066,15.79926325913383,15.515226480555963,robot_supply,0.0,0.0,1.0,0.0
independent_reference_0035,independent_reference,Independent reference,0.5108456156504835,0.0,0.0,0.12528414419067346,3.360797972889461,0.8984250916117037,86.0559708868893,0.8773160946099214,0.20081074078462413,116.47353804348754,0.6849849053170628,0.8455039836902952,0.29895327262494376,40.36294903936999,1.203091839332711,13.345087426622216,0.1633932498896422,8.924751266905469,45620.423362286194,48.867419413202576,63090717.208830915,1563.0849259129277,116.47353804348754,103.70868139569339,101.72189429010918,48.867419413202576,42.87217355325594,9.813102692598132,19.713983434035594,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0036,independent_reference,Independent reference,0.49109673188345004,0.0,0.0,0.14530401107757762,3.467035366200343,0.6568874163959214,54.9963049161218,0.8204434966171132,0.5098931441715238,81.02451037228849,0.36975389536125863,0.9549195302426066,0.16926727796069319,261.6702468164721,1.276233641377871,22.604329745803394,0.3161454163577462,8.158198024880576,23119.549286185567,24.00620952461855,19281121.898450617,73.68480800942505,81.02451037228849,148.3408392131642,121.87004293043677,24.00620952461855,19.695738482901092,12.240601654148135,-15.149192917050437,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0037,independent_reference,Independent reference,0.30652875027435655,0.0,0.0,0.1958353398313094,3.0154467304470436,0.8914665051157975,108.76356787983856,0.8143255836354426,0.1113250106693437,101.10135589199638,0.563373642511692,0.7227722327788682,0.2507621383209976,192.26732716312094,1.164100296533316,22.846858547461153,0.2331788011958394,4.856240096563782,91044.2946339421,108.69350049291066,46113112.98521773,239.8385293310654,101.10135589199638,44.64951078038312,84.13793705039274,44.64951078038312,36.35923892527247,4.970607264007127,8.541773113804192,budget,0.0,0.0,1.0,0.0
independent_reference_0038,independent_reference,Independent reference,0.19036262948964966,0.0,0.0,0.13611365866781158,5.003942633228885,0.7324392443076913,72.37583311021359,0.790707179153844,0.6013502149799419,82.81604809001092,0.4600652375260028,0.7562704308970949,0.15206520353986666,107.51220519115083,1.1231706626445035,16.789449836815823,0.3984864582997907,8.293334276897564,28583.489424288196,20.563897204600654,18816383.14481935,175.01625151641943,82.81604809001092,114.58706477711299,84.94207610091343,20.563897204600654,16.2600211510594,12.36610400481203,-12.895532690568452,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0039,independent_reference,Independent reference,0.7217031345291229,0.0,0.0,0.20044532361178874,3.457639536471826,0.8106609340499125,94.25594795454842,0.8589510014241201,0.25600325711233507,85.41058240446866,0.4663859059030303,0.7284380279583423,0.1955728423469893,54.472612391953845,1.0551614701646186,6.997496937419087,0.11858942888192048,7.601687615111162,72732.47614484397,75.72707084111393,10640610.909065362,195.33872971800207,85.41058240446866,80.6494208596449,76.861974050434,75.72707084111393,65.04584333389009,19.3863767869017,38.661969609569304,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0040,independent_reference,Independent reference,0.31744833975579334,0.0,0.0,0.1556209520980265,1.8754504531991474,0.9341690613636111,117.62312666432189,0.877659376166081,0.18717446941236304,75.1308652490953,0.41439514387834053,0.7606557233871888,0.24533687392343434,130.49710553291203,1.1674382278949,28.809250577829058,0.2285804772621826,3.9392386840150264,41972.98735978242,80.56877974966778,41873288.73426123,320.87522986247825,75.1308652490953,33.49034153170406,88.80185697492529,33.49034153170406,29.39311225630438,6.268536906635534,-5.684675228160211,budget,0.0,0.0,0.0,0.0
independent_reference_0041,independent_reference,Independent reference,0.2801318252170484,0.0,0.0,0.22430141580488283,4.6942229868318,0.8153956448906873,120.63914122608217,0.8316879964817696,0.3505403948793467,113.74318441436668,0.543973949251963,0.9018074665017926,0.18349934695469391,211.57882427247824,1.165635106538136,20.459919946568075,0.28617691401452444,9.711295898374575,116130.93144103917,89.06082100499097,21524444.73520849,101.73250942867796,113.74318441436668,80.49871542251158,105.11784422927036,80.49871542251158,66.94981534910478,28.218051491487365,18.271843911049338,budget,0.0,0.0,1.0,0.0
independent_reference_0042,independent_reference,Independent reference,0.9485969608254665,0.0,0.0,0.15973790253593884,2.9691366399576027,0.7185472298448716,82.70299877846011,0.8617172725830377,0.19538840820085934,60.769890182223044,0.36475758737493813,0.7947699889292883,0.2476801141060182,155.23141566889197,1.1992290562362005,11.295204219341805,0.4053511455566639,13.553659337451874,29940.17214454149,36.30167041483428,76753502.2053186,494.4456756680847,60.769890182223044,163.88352946860624,95.31112637485258,36.30167041483428,31.281776420079343,7.0929255973866985,12.893646603350838,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0043,independent_reference,Independent reference,0.21833885086229343,0.0,0.0,0.1864301664581825,2.500028229661306,0.8318433647782343,145.75197360846735,0.8571341162006646,0.49581176741461397,80.07495329594883,0.5024101351339071,1.0017741424269961,0.1426332369176917,39.68150601190081,1.2588363125467286,13.13931142873174,0.3794726025467396,8.20950062399189,67132.57181490687,96.6698118310473,15554987.1971167,391.9958882722756,80.07495329594883,56.32514209409624,126.1069667457461,56.32514209409624,48.278200888700034,27.926668251553128,7.212221208415169,budget,0.0,0.0,1.0,0.0
independent_reference_0044,independent_reference,Independent reference,0.18472645360585183,0.0,0.0,0.19015392491726593,4.210713599535067,0.8528206081820724,104.85425426946422,0.8710502382547567,0.3584200969548291,94.99655909200442,0.36156506230624336,0.9524041432414869,0.24124539713894516,90.42787088252976,1.1688443324643403,12.540002236905124,0.21197683267113582,8.156261649496496,51958.04002753988,44.42214833129398,36647889.91121276,405.2720643928481,94.99655909200442,77.78665449792601,111.32121850433677,44.42214833129398,38.693922887761765,15.92179071184419,10.23212993901245,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0045,independent_reference,Independent reference,0.6383806955634737,0.0,0.0,0.12711159466320754,2.219300673626406,0.9268615388670084,46.935778572019714,0.7968038151918442,0.3614707929636178,121.02633303004643,0.4936996627513274,0.8717188604739688,0.13245397493601885,39.753971752259005,1.2344379809483703,23.939463314315688,0.1760921956184887,8.057457619324403,34698.74268158456,56.28596212228813,6190454.598915666,155.7191476990949,121.02633303004643,171.6698404599977,107.60828700781002,56.28596212228813,44.848869360782814,20.345731361063645,0.5636746854034804,clean_energy,0.0,0.0,1.0,0.0
independent_reference_0046,independent_reference,Independent reference,0.43193592858833285,0.0,0.0,0.12236855072537742,4.8750614009318936,0.8048565780692869,52.71715814909782,0.8545802496199981,0.26679609522518877,131.99142571286842,0.505293639102891,0.8812748422133396,0.3054457168160237,196.84076504207428,1.221608371248908,16.988073042685997,0.2797178733311404,5.027982046437069,29079.89572930411,21.474114070744463,118025393.7779701,599.5983288966715,131.99142571286842,95.3765761086102,107.65727246188763,21.474114070744463,18.351353762945116,5.729209782494905,-4.365929062235786,clean_energy,0.0,0.0,0.0,0.0
independent_reference_0047,independent_reference,Independent reference,0.9140760459807833,0.0,0.0,0.10430750610865297,2.4232177172250413,0.9594835440174203,112.39129215471857,0.8062752330566774,0.03616517654793969,101.94021478380166,0.3468926208644748,0.8672099048671019,0.20988917125416945,78.27846401436608,1.1259716926944905,19.591779498387062,0.2472506556379362,11.044538270823605,19076.16738171416,28.340087680117144,27301661.98001033,348.7761585996346,101.94021478380166,98.26862970504533,97.64538045046389,28.340087680117144,22.84991079913312,1.024924274335527,2.233207026410531,clean_energy,0.0,0.0,1.0,0.0
